trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.002, 'e': 0.6948911947429106}",20,0,-95.33568536510961,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
184,False,"{'a': 0.002, 'e': 0.6935028012097558}",20,5,-20.425980508222345,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
185,False,"{'a': 0.002, 'e': 0.6921171816887304}",30,0,-191.71106372271745,"{0: 19, 1: 3, 2: 2, 3: 3, 4: 3}",0
186,False,"{'a': 0.002, 'e': 0.6907343306373547}",25,0,-83.03542457820116,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
187,False,"{'a': 0.002, 'e': 0.6893542425242224}",20,6,7.701520128472769,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.002, 'e': 0.6879769118289795}",20,2,-53.77767434374892,"{0: 13, 1: 3, 2: 0, 3: 1, 4: 1}",1
189,False,"{'a': 0.002, 'e': 0.686602333042301}",30,0,-69.42557148200673,"{0: 22, 1: 3, 2: 4, 3: 0, 4: 1}",0
190,False,"{'a': 0.002, 'e': 0.6852305006658703}",20,8,9.194308959697674,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.002, 'e': 0.6838614092123558}",30,2,-53.06698380137065,"{0: 23, 1: 0, 2: 4, 3: 0, 4: 1}",1
192,False,"{'a': 0.002, 'e': 0.6824950532053901}",25,16,-13.415142297937024,"{0: 7, 1: 1, 2: 0, 3: 1, 4: 0}",1
193,False,"{'a': 0.002, 'e': 0.6811314271795471}",20,0,-44.44891523715691,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
194,False,"{'a': 0.002, 'e': 0.679770525680321}",25,0,-178.21048520067112,"{0: 13, 1: 2, 2: 7, 3: 0, 4: 3}",0
195,False,"{'a': 0.002, 'e': 0.678412343264104}",20,0,-103.12223858066595,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
196,False,"{'a': 0.002, 'e': 0.6770568744981647}",25,11,-152.88297133735196,"{0: 6, 1: 2, 2: 3, 3: 0, 4: 3}",1
197,False,"{'a': 0.002, 'e': 0.675704113960626}",25,1,-61.38084127235518,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 1}",1
198,False,"{'a': 0.002, 'e': 0.6743540562404442}",30,15,-10.670106128235082,"{0: 13, 1: 0, 2: 1, 3: 1, 4: 0}",1
199,False,"{'a': 0.002, 'e': 0.6730066959373864}",20,0,-84.3732447251907,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
200,False,"{'a': 0.002, 'e': 0.6716620276620098}",35,5,-79.55709288822997,"{0: 23, 1: 3, 2: 2, 3: 0, 4: 2}",1
201,False,"{'a': 0.002, 'e': 0.6703200460356393}",25,0,-20.85276745735588,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 1}",0
202,False,"{'a': 0.002, 'e': 0.6689807456903467}",30,22,3.7644174362955933,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
203,False,"{'a': 0.002, 'e': 0.6676441212689289}",20,12,-68.5879516381858,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 2}",1
204,False,"{'a': 0.002, 'e': 0.6663101674248864}",20,0,-53.64156925545755,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
205,False,"{'a': 0.002, 'e': 0.6649788788224019}",20,0,-115.46671598164545,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 3}",0
206,False,"{'a': 0.002, 'e': 0.6636502501363194}",20,0,-28.81322246316341,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
207,False,"{'a': 0.002, 'e': 0.6623242760521222}",20,4,-60.47636915014546,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 1}",1
208,False,"{'a': 0.002, 'e': 0.6610009512659124}",20,2,-41.451946496760655,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
209,False,"{'a': 0.002, 'e': 0.659680270484389}",20,0,-20.019837251933254,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
210,False,"{'a': 0.002, 'e': 0.6583622284248272}",25,7,-18.62036037861702,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.002, 'e': 0.6570468198150567}",25,17,-39.54039500679692,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
212,False,"{'a': 0.002, 'e': 0.6557340393934418}",20,15,4.1293619124980605,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.002, 'e': 0.6544238819088586}",20,0,-59.477552737037485,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
214,False,"{'a': 0.002, 'e': 0.6531163421206756}",25,0,-190.1704745777132,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 4}",0
215,False,"{'a': 0.002, 'e': 0.651811414798732}",25,12,-108.55882667620969,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 2}",1
216,False,"{'a': 0.002, 'e': 0.6505090947233165}",25,7,-7.2344040683345145,"{0: 13, 1: 4, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.002, 'e': 0.6492093766851474}",20,8,-13.778985711086271,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
218,False,"{'a': 0.002, 'e': 0.6479122554853506}",20,0,-16.693613845944625,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
219,False,"{'a': 0.002, 'e': 0.6466177259354396}",20,0,-8.328311296687051,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
220,False,"{'a': 0.002, 'e': 0.6453257828572946}",20,0,-143.0616561836821,"{0: 10, 1: 2, 2: 5, 3: 1, 4: 2}",0
221,False,"{'a': 0.002, 'e': 0.6440364210831414}",30,0,-72.37391685021045,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",1
222,False,"{'a': 0.002, 'e': 0.6427496354555312}",20,8,-31.597478586559742,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
223,False,"{'a': 0.002, 'e': 0.6414654208273198}",20,9,-9.523115876661075,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.002, 'e': 0.6401837720616471}",20,0,-102.45490354354098,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
225,False,"{'a': 0.002, 'e': 0.6389046840319162}",35,20,-56.682520586630325,"{0: 10, 1: 1, 2: 1, 3: 3, 4: 0}",1
226,False,"{'a': 0.002, 'e': 0.6376281516217733}",20,0,-87.86721846971719,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
227,False,"{'a': 0.002, 'e': 0.6363541697250871}",20,13,-14.000756407702632,"{0: 4, 1: 2, 2: 1, 3: 0, 4: 0}",1
228,False,"{'a': 0.002, 'e': 0.6350827332459281}",20,0,-111.61867398313568,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
229,False,"{'a': 0.002, 'e': 0.633813837098549}",20,0,-48.131378275959484,"{0: 15, 1: 1, 2: 2, 3: 2, 4: 0}",0
230,False,"{'a': 0.002, 'e': 0.6325474762073634}",30,0,-17.405755999696023,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
231,False,"{'a': 0.002, 'e': 0.631283645506926}",20,0,-15.563791131113948,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
232,False,"{'a': 0.002, 'e': 0.6300223399419123}",30,0,-158.5718793558973,"{0: 20, 1: 0, 2: 6, 3: 2, 4: 2}",0
233,False,"{'a': 0.002, 'e': 0.6287635544670984}",25,19,4.6928564002840165,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
234,False,"{'a': 0.002, 'e': 0.6275072840473407}",20,0,-67.93115574970415,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
235,False,"{'a': 0.002, 'e': 0.6262535236575559}",30,3,-40.30986956301956,"{0: 21, 1: 4, 2: 1, 3: 0, 4: 1}",1
236,False,"{'a': 0.002, 'e': 0.6250022682827008}",20,5,-20.25655508834726,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
237,False,"{'a': 0.002, 'e': 0.623753512917752}",25,14,-14.15931795551047,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
238,False,"{'a': 0.002, 'e': 0.6225072525676867}",35,0,-103.63994769225566,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
239,False,"{'a': 0.002, 'e': 0.6212634822474616}",25,6,-102.41388491891668,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 2}",1
240,False,"{'a': 0.002, 'e': 0.6200221969819939}",25,0,-6.651090045646339,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
241,False,"{'a': 0.002, 'e': 0.6187833918061408}",20,13,-14.547784380024384,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
242,False,"{'a': 0.002, 'e': 0.61754706176468}",20,7,-87.02668853393139,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 2}",1
243,False,"{'a': 0.002, 'e': 0.6163132019122897}",20,0,-118.38377760286433,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
244,False,"{'a': 0.002, 'e': 0.6150818073135287}",20,5,-47.75333756701674,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
245,False,"{'a': 0.002, 'e': 0.6138528730428171}",20,0,-91.92533485686204,"{0: 14, 1: 1, 2: 1, 3: 3, 4: 1}",0
246,False,"{'a': 0.002, 'e': 0.6126263941844161}",30,0,-89.63509642068487,"{0: 21, 1: 2, 2: 5, 3: 1, 4: 1}",0
247,False,"{'a': 0.002, 'e': 0.6114023658324087}",20,0,-117.14541310609854,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 3}",0
248,False,"{'a': 0.002, 'e': 0.6101807830906798}",20,0,-74.79992126623502,"{0: 15, 1: 2, 2: 0, 3: 2, 4: 1}",0
249,False,"{'a': 0.002, 'e': 0.6089616410728969}",20,8,8.591639865441172,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
250,False,"{'a': 0.002, 'e': 0.6077449349024902}",35,13,6.645017053176085,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
251,False,"{'a': 0.002, 'e': 0.6065306597126334}",30,0,-128.99650681814663,"{0: 24, 1: 1, 2: 1, 3: 1, 4: 3}",0
252,False,"{'a': 0.002, 'e': 0.6053188106462243}",20,6,-69.72001666578414,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 2}",1
253,False,"{'a': 0.002, 'e': 0.6041093828558647}",20,0,-61.26614607535917,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
254,False,"{'a': 0.002, 'e': 0.6029023715038421}",30,17,-38.21685104337496,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
255,False,"{'a': 0.002, 'e': 0.6016977717621094}",20,14,10.572682980417683,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.002, 'e': 0.6004955788122659}",20,0,-75.94153615163782,"{0: 13, 1: 3, 2: 2, 3: 1, 4: 1}",0
257,False,"{'a': 0.002, 'e': 0.5992957878455384}",35,0,-132.63643699446843,"{0: 25, 1: 1, 2: 6, 3: 1, 4: 2}",0
258,False,"{'a': 0.002, 'e': 0.5980983940627613}",20,5,8.942210633814568,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
259,False,"{'a': 0.002, 'e': 0.596903392674358}",25,0,-23.23983440422892,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
260,False,"{'a': 0.002, 'e': 0.5957107789003212}",20,0,3.358251379226799,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
261,False,"{'a': 0.002, 'e': 0.5945205479701944}",30,0,-154.4478552075666,"{0: 19, 1: 4, 2: 4, 3: 0, 4: 3}",0
262,False,"{'a': 0.002, 'e': 0.593332695123052}",20,0,-83.44096567686698,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
263,False,"{'a': 0.002, 'e': 0.5921472156074813}",30,4,-51.915174133173366,"{0: 20, 1: 1, 2: 3, 3: 2, 4: 0}",1
264,False,"{'a': 0.002, 'e': 0.5909641046815625}",35,9,7.745583089359327,"{0: 22, 1: 2, 2: 2, 3: 0, 4: 0}",1
265,False,"{'a': 0.002, 'e': 0.5897833576128504}",25,0,-87.88580998396066,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
266,False,"{'a': 0.002, 'e': 0.5886049696783552}",20,0,-96.18404118894554,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
267,False,"{'a': 0.002, 'e': 0.5874289361645234}",20,0,23.67083701333488,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.002, 'e': 0.5862552523672196}",30,16,-32.948592778006706,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
269,False,"{'a': 0.002, 'e': 0.5850839135917069}",20,10,-4.216946155661681,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
270,False,"{'a': 0.002, 'e': 0.5839149151526287}",20,1,-104.86662238883527,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 2}",1
271,False,"{'a': 0.002, 'e': 0.5827482523739896}",20,0,-11.51350237251393,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
272,False,"{'a': 0.002, 'e': 0.5815839205891371}",20,0,-64.15439303342632,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
273,False,"{'a': 0.002, 'e': 0.5804219151407424}",20,0,-93.28553800484022,"{0: 11, 1: 4, 2: 4, 3: 0, 4: 1}",0
274,False,"{'a': 0.002, 'e': 0.579262231380782}",30,0,-53.9706501405347,"{0: 22, 1: 3, 2: 4, 3: 1, 4: 0}",0
275,False,"{'a': 0.002, 'e': 0.5781048646705196}",30,7,-10.450464119668284,"{0: 17, 1: 4, 2: 2, 3: 0, 4: 0}",1
276,False,"{'a': 0.002, 'e': 0.5769498103804866}",20,14,-10.965346714805529,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
277,False,"{'a': 0.002, 'e': 0.5757970638904645}",30,0,-36.26981875258853,"{0: 25, 1: 3, 2: 1, 3: 0, 4: 1}",0
278,False,"{'a': 0.002, 'e': 0.5746466205894657}",25,0,-69.91897546758362,"{0: 16, 1: 5, 2: 3, 3: 0, 4: 1}",0
279,False,"{'a': 0.002, 'e': 0.5734984758757153}",25,3,-37.321515367820474,"{0: 18, 1: 1, 2: 2, 3: 0, 4: 1}",1
280,False,"{'a': 0.002, 'e': 0.5723526251566332}",25,0,-7.7410477818540695,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
281,False,"{'a': 0.002, 'e': 0.5712090638488149}",20,0,-86.89817945398404,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
282,False,"{'a': 0.002, 'e': 0.5700677873780134}",25,10,7.072073009369365,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.002, 'e': 0.5689287911791218}",20,0,-47.19391922466374,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
284,False,"{'a': 0.002, 'e': 0.5677920706961532}",25,11,12.26732911113537,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.002, 'e': 0.5666576213822246}",20,3,-7.855708973703717,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
286,False,"{'a': 0.002, 'e': 0.5655254386995371}",25,0,-32.52509607357559,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
287,False,"{'a': 0.002, 'e': 0.5643955181193583}",25,12,-24.89344132275369,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
288,False,"{'a': 0.002, 'e': 0.5632678551220046}",30,0,-56.47639044487201,"{0: 24, 1: 1, 2: 4, 3: 0, 4: 1}",0
289,False,"{'a': 0.002, 'e': 0.5621424451968224}",25,0,-7.67085244643487,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
290,False,"{'a': 0.002, 'e': 0.5610192838421706}",20,0,-10.266487570634297,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
291,False,"{'a': 0.002, 'e': 0.559898366565402}",35,12,-65.69057770390853,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 2}",1
292,False,"{'a': 0.002, 'e': 0.5587796888828463}",20,0,-39.43285992196504,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",0
293,False,"{'a': 0.002, 'e': 0.5576632463197913}",20,6,13.714777974061136,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.002, 'e': 0.5565490344104649}",20,0,-107.35673024456776,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
295,False,"{'a': 0.002, 'e': 0.5554370486980182}",35,0,-105.01968914779943,"{0: 24, 1: 3, 2: 6, 3: 1, 4: 1}",0
296,False,"{'a': 0.002, 'e': 0.5543272847345071}",25,0,-43.0300659066904,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
297,False,"{'a': 0.002, 'e': 0.5532197380808739}",30,0,-55.79276967044642,"{0: 21, 1: 5, 2: 2, 3: 2, 4: 0}",0
298,False,"{'a': 0.002, 'e': 0.5521144043069306}",35,20,-68.70976262411418,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 1}",1
299,False,"{'a': 0.002, 'e': 0.5510112789913407}",25,5,-22.668443632439686,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",1
300,False,"{'a': 0.002, 'e': 0.5499103577216016}",25,16,-3.6914044127770853,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 0}",1
301,False,"{'a': 0.002, 'e': 0.5488116360940265}",20,0,-42.95075758592513,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
302,False,"{'a': 0.002, 'e': 0.5477151097137275}",30,8,-108.1301595397789,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 1}",1
303,False,"{'a': 0.002, 'e': 0.5466207741945976}",25,0,-43.26042095420523,"{0: 20, 1: 2, 2: 2, 3: 0, 4: 1}",0
304,False,"{'a': 0.002, 'e': 0.5455286251592933}",25,19,-0.4535050087131067,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
305,False,"{'a': 0.002, 'e': 0.5444386582392171}",25,2,-6.701295377055922,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 0}",1
306,False,"{'a': 0.002, 'e': 0.5433508690744998}",25,12,8.241657798902773,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.002, 'e': 0.5422652533139832}",20,16,8.563320279213036,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.002, 'e': 0.5411818066152029}",20,0,-50.35214440127696,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
309,False,"{'a': 0.002, 'e': 0.5401005246443706}",25,0,-34.62696017155534,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
310,False,"{'a': 0.002, 'e': 0.539021403076357}",20,3,9.097259473632565,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
311,False,"{'a': 0.002, 'e': 0.5379444375946745}",20,0,-36.4480257516192,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
312,False,"{'a': 0.002, 'e': 0.5368696238914595}",30,13,18.118568512193825,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.002, 'e': 0.535796957667456}",20,8,-30.626088723646728,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
314,False,"{'a': 0.002, 'e': 0.5347264346319975}",20,0,-74.4236216764715,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
315,False,"{'a': 0.002, 'e': 0.5336580505029906}",20,0,4.630675541807875,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
316,False,"{'a': 0.002, 'e': 0.5325918010068972}",25,3,-94.96405244617239,"{0: 13, 1: 3, 2: 4, 3: 1, 4: 1}",1
317,False,"{'a': 0.002, 'e': 0.5315276818787179}",20,0,-0.2566510413787686,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
318,False,"{'a': 0.002, 'e': 0.5304656888619749}",20,0,-20.868999291762304,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
319,False,"{'a': 0.002, 'e': 0.5294058177086945}",30,12,-47.90481670351437,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 1}",1
320,False,"{'a': 0.002, 'e': 0.528348064179391}",25,0,-73.43474815873662,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
321,False,"{'a': 0.002, 'e': 0.5272924240430485}",20,0,-58.92346610454008,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
322,False,"{'a': 0.002, 'e': 0.5262388930771054}",25,9,-47.642291708544086,"{0: 13, 1: 1, 2: 0, 3: 1, 4: 1}",1
323,False,"{'a': 0.002, 'e': 0.5251874670674361}",20,0,6.083161721257387,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
324,False,"{'a': 0.002, 'e': 0.5241381418083354}",30,5,-94.99531103167429,"{0: 17, 1: 1, 2: 5, 3: 1, 4: 1}",1
325,False,"{'a': 0.002, 'e': 0.5230909131025008}",20,7,-27.315905887056594,"{0: 8, 1: 1, 2: 4, 3: 0, 4: 0}",1
326,False,"{'a': 0.002, 'e': 0.522045776761016}",25,9,-27.747552896712204,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 1}",1
327,False,"{'a': 0.002, 'e': 0.5210027286033344}",20,0,-107.06501565413038,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
328,False,"{'a': 0.002, 'e': 0.5199617644572618}",25,12,-39.15936577564959,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 1}",1
329,False,"{'a': 0.002, 'e': 0.5189228801589404}",20,0,-122.73190977072248,"{0: 14, 1: 0, 2: 2, 3: 2, 4: 2}",0
330,False,"{'a': 0.002, 'e': 0.5178860715528314}",25,7,-46.91053893551793,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 1}",1
331,False,"{'a': 0.002, 'e': 0.5168513344916992}",20,0,-83.1478420922035,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
332,False,"{'a': 0.002, 'e': 0.5158186648365941}",25,17,-1.3172776166713314,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.002, 'e': 0.5147880584568362}",20,0,-80.01006236624607,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
334,False,"{'a': 0.002, 'e': 0.5137595112299983}",20,13,-22.28299607252926,"{0: 5, 1: 0, 2: 1, 3: 1, 4: 0}",1
335,False,"{'a': 0.002, 'e': 0.5127330190418905}",25,3,-112.62141747592545,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 2}",1
336,False,"{'a': 0.002, 'e': 0.5117085777865424}",20,0,-85.66379188437784,"{0: 12, 1: 1, 2: 6, 3: 0, 4: 1}",0
337,False,"{'a': 0.002, 'e': 0.5106861833661879}",25,0,-50.28765787964943,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
338,False,"{'a': 0.002, 'e': 0.5096658316912476}",20,0,-118.43618329039397,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
339,False,"{'a': 0.002, 'e': 0.5086475186803137}",30,6,-54.07411371489981,"{0: 19, 1: 1, 2: 2, 3: 1, 4: 1}",1
340,False,"{'a': 0.002, 'e': 0.5076312402601327}",20,0,-71.94114203381349,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
341,False,"{'a': 0.002, 'e': 0.5066169923655895}",20,0,2.07770911776985,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
342,False,"{'a': 0.002, 'e': 0.5056047709396915}",35,17,-48.50990766691777,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
343,False,"{'a': 0.002, 'e': 0.5045945719335512}",20,0,-31.68038214063089,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
344,False,"{'a': 0.002, 'e': 0.5035863913063714}",20,6,-1.3380495444867337,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.002, 'e': 0.5025802250254283}",25,5,-21.116706162724913,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",1
346,False,"{'a': 0.002, 'e': 0.5015760690660555}",35,21,21.017509924355664,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.002, 'e': 0.5005739194116277}",35,19,-46.711404868153636,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 1}",1
348,False,"{'a': 0.002, 'e': 0.4995737720535449}",25,0,-13.72539943977747,"{0: 21, 1: 1, 2: 2, 3: 1, 4: 0}",0
349,False,"{'a': 0.002, 'e': 0.4985756229912165}",25,0,-19.07681517799606,"{0: 20, 1: 2, 2: 2, 3: 1, 4: 0}",0
350,False,"{'a': 0.002, 'e': 0.4975794682320448}",20,9,1.8855479548504328,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
351,False,"{'a': 0.002, 'e': 0.49658530379140947}",20,0,-61.01029718026956,"{0: 15, 1: 0, 2: 2, 3: 3, 4: 0}",0
352,False,"{'a': 0.002, 'e': 0.4955931256926514}",20,7,-8.195988332220002,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
353,False,"{'a': 0.002, 'e': 0.494602929967057}",35,0,37.10830517747151,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
354,False,"{'a': 0.002, 'e': 0.4936147126538418}",30,13,-14.761659193307743,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
355,False,"{'a': 0.002, 'e': 0.49262846980013547}",20,0,-81.77898684465647,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
356,False,"{'a': 0.002, 'e': 0.4916441974609651}",25,0,-86.10538168114714,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 0}",0
357,False,"{'a': 0.002, 'e': 0.4906618916992401}",30,20,-8.175218535071956,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
358,False,"{'a': 0.002, 'e': 0.4896815485857362}",25,0,-41.54284263518306,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
359,False,"{'a': 0.002, 'e': 0.4887031641990795}",20,9,-58.41300468571103,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
360,False,"{'a': 0.002, 'e': 0.4877267346257312}",20,0,-28.79890545579101,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
361,False,"{'a': 0.002, 'e': 0.4867522559599717}",20,0,-50.896606647916045,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
362,False,"{'a': 0.002, 'e': 0.485779724303885}",25,0,-59.85054091562753,"{0: 20, 1: 1, 2: 2, 3: 1, 4: 1}",1
363,False,"{'a': 0.002, 'e': 0.48480913576734325}",30,20,4.849410440610561,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
364,False,"{'a': 0.002, 'e': 0.483840486467991}",20,0,-3.0624675771460623,"{0: 15, 1: 5, 2: 0, 3: 0, 4: 0}",0
365,False,"{'a': 0.002, 'e': 0.48287377253122976}",25,0,-76.28131087636294,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",1
366,False,"{'a': 0.002, 'e': 0.48190899009020244}",20,0,-38.33873655593037,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
